2020-12-18 17:07:18,"b""@CNN right now, Coronavirus \n@FoxNews right now, Hunter Biden and China\nThere is NO media voice for normal, Middle Class Americans anymore. Watch local news. @7News  Don't feed the Beast. \n#COVID19 #vaccine #HunterBiden #China #MainStreamMedia #media"""
2020-12-18 16:59:53,b'RT @MahuiChina: Has any govnt in the world had a plan to create 10 million jobs a year  for its population?  #China #Xinjiang #COVID19'
2020-12-18 16:58:57,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 16:52:01,b'RT @MahuiChina: Has any govnt in the world had a plan to create 10 million jobs a year  for its population?  #China #Xinjiang #COVID19'
2020-12-18 16:39:16,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 16:38:34,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 16:38:18,b'RT @easwaranrutnam: A shortage of chemicals has resulted in a delay in obtaining results from the PCR machine at the Mulleriyawa hospital l\xe2\x80\xa6'
2020-12-18 16:36:37,"b'Well, this explains @NEJM\xe2\x80\x99s publication of #coronavirus false \xe2\x80\x9c#science\xe2\x80\x9d earlier this year. Who\xe2\x80\x99s not surprised?\xf0\x9f\x99\x8b\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f | #CCP #NEJM #COVID19 #China https://t.co/6FoG7ojgbr'"
2020-12-18 16:35:10,"b'China is still supporting much of the global luxury industry post-COVID-19, but do other Asian markets show promise in the short or long term? \n\n#China #Asia #luxury #COVID19 \nhttps://t.co/awt7gKr32Y'"
2020-12-18 16:22:35,"b'RT @protect_taiwan: the world sees, the world knows, the world must stop turning a blind eye to the dangerous ambitions of the Chinese Comm\xe2\x80\xa6'"
2020-12-18 16:21:50,b'The Program on #China and Transformational Exports @EximBankUS aims to neutralize Chinese #export credits/ subsidies across 10 categories of traded goods: https://t.co/mxpnn8QMkt #trade #covid19'
2020-12-18 16:13:22,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 16:12:19,"b'RT @NKInsights: Even w #vaccine, #COVID19  tests will be the #passport 2 #travel  in 2021 https://t.co/G0cvDihqiC #AxiosNavigate #axios Joa\xe2\x80\xa6'"
